CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);36CS;Castellón de la Plana/Castelló de la Plana (distrito 06);681;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);37CS;Castellón de la Plana/Castelló de la Plana (distrito 07);583;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);38CS;Castellón de la Plana/Castelló de la Plana (distrito 08);174;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);39CS;Castellón de la Plana/Castelló de la Plana (distrito 09);363;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);40CS;Vila-real (distrito 01);17;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);41CS;Vila-real (distrito 02);17;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);42CS;Vila-real (distrito 03);17;
34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);43CS;Vila-real (distrito 04);111;
34CZ;Jerez de la Frontera (distrito 06);08CZ;Cádiz (distrito 09);24;
34CZ;Jerez de la Frontera (distrito 06);09CZ;Cádiz (distrito 10);18;
34CZ;Jerez de la Frontera (distrito 06);10CZ;San Fernando (distrito 01);35;
34CZ;Jerez de la Frontera (distrito 06);15CZ;Puerto Real;131;
34CZ;Jerez de la Frontera (distrito 06);16CZ;Puerto de Santa María, El (distrito 04);20;
34CZ;Jerez de la Frontera (distrito 06);17CZ;Puerto de Santa María, El (distrito 03);151;
34CZ;Jerez de la Frontera (distrito 06);18CZ;Puerto de Santa María, El (distrito 01);42;
34CZ;Jerez de la Frontera (distrito 06);19CZ;Puerto de Santa María, El (distrito 02);48;
34CZ;Jerez de la Frontera (distrito 06);20CZ;Rota;53;
34CZ;Jerez de la Frontera (distrito 06);27CZ;Jerez de la Frontera (distrito 09);1382;
34CZ;Jerez de la Frontera (distrito 06);28CZ;Jerez de la Frontera (distrito 04);970;
34CZ;Jerez de la Frontera (distrito 06);29CZ;Jerez de la Frontera (distrito 05);186;
34CZ;Jerez de la Frontera (distrito 06);30CZ;Jerez de la Frontera (distrito 03);388;
34CZ;Jerez de la Frontera (distrito 06);31CZ;Jerez de la Frontera (distrito 07);550;
34CZ;Jerez de la Frontera (distrito 06);32CZ;Jerez de la Frontera (distrito 01);114;
34CZ;Jerez de la Frontera (distrito 06);33CZ;Jerez de la Frontera (distrito 02);718;
34CZ;Jerez de la Frontera (distrito 06);35CZ;Jerez de la Frontera (distritos 08 y 10);334;
34CZ;Jerez de la Frontera (distrito 06);36CZ;Arcos de la Frontera;49;
34CZ;Jerez de la Frontera (distrito 06);52CZ;Chiclana de la Frontera (distrito 05);37;
34CÑ;Coristanco;12CÑ;Cerceda y Tordoia;22;
34CÑ;Coristanco;25CÑ;Arteixo;40;
34CÑ;Coristanco;32CÑ;Carballo;446;
34CÑ;Coristanco;53CÑ;Laracha, A;35;
34CÑ;Coristanco;75CÑ;Santa Comba;22;
34GC;Telde (distritos 01 y 05);05GC;Agüimes;99;
34GC;Telde (distritos 01 y 05);06GC;Arucas;24;
34GC;Telde (distritos 01 y 05);10GC;Ingenio;45;
34GC;Telde (distritos 01 y 05);11GC;Mogán;22;
34GC;Telde (distritos 01 y 05);18GC;Santa Brígida;21;
34GC;Telde (distritos 01 y 05);25GC;Valsequillo de Gran Canaria;46;
34GC;Telde (distritos 01 y 05);31GC;San Bartolomé de Tirajana (distrito 03);81;
34GC;Telde (distritos 01 y 05);33GC;Santa Lucía de Tirajana (distrito 03);63;
34GC;Telde (distritos 01 y 05);35GC;Telde (distrito 02);244;
34GC;Telde (distritos 01 y 05);36GC;Telde (distrito 03);340;
34GC;Telde (distritos 01 y 05);39GC;Telde (distrito 06);759;
34GC;Telde (distritos 01 y 05);40GC;Palmas de Gran Canaria, Las (SCD Number 1-A);70;
34GC;Telde (distritos 01 y 05);42GC;Palmas de Gran Canaria, Las (SCD Number 1-C);88;
34GC;Telde (distritos 01 y 05);43GC;Palmas de Gran Canaria, Las (SCD Number 1-D);140;
34GC;Telde (distritos 01 y 05);47GC;Palmas de Gran Canaria, Las (SCD Number 2-D);76;
34GC;Telde (distritos 01 y 05);48GC;Palmas de Gran Canaria, Las (SCD Number 2-E);30;
34GC;Telde (distritos 01 y 05);49GC;Palmas de Gran Canaria, Las (SCD No. 3-A y sección 046 del distrito 03);40;
34GC;Telde (distritos 01 y 05);50GC;Palmas de Gran Canaria, Las (SCD Number 3-B);25;
34GC;Telde (distritos 01 y 05);51GC;Palmas de Gran Canaria, Las (SCD Number 3-C);95;
34GC;Telde (distritos 01 y 05);53GC;Palmas de Gran Canaria, Las (SCD Number 4-B);24;
34GC;Telde (distritos 01 y 05);54GC;Palmas de Gran Canaria, Las (SCD No 4-C y sección 084 del distrito 04);49;
34GC;Telde (distritos 01 y 05);56GC;Palmas de Gran Canaria, Las (SCD Number 4-E);70;
34GC;Telde (distritos 01 y 05);57GC;Palmas de Gran Canaria, Las (SCD Number 5-A);39;
34GI;Navata y otros municipios;22GI;Cornellà del Terri y otros municipios;32;
34GI;Navata y otros municipios;27GI;Bàscara y otros municipios;43;
34GI;Navata y otros municipios;28GI;Peralada y otros municipios;22;
34GI;Navata y otros municipios;32GI;Jonquera, La y otros municipios;79;
34GI;Navata y otros municipios;33GI;Avinyonet de Puigventós y otros municipios;76;
34GI;Navata y otros municipios;37GI;Banyoles;26;
34GI;Navata y otros municipios;47GI;Figueres;103;
34GI;Navata y otros municipios;52GI;Olot;21;
34GP;Tolosa;05GP;Zegama y otros municipios;32;
34GP;Tolosa;07GP;Alegia y otros municipios;33;
34GP;Tolosa;08GP;Berastegi y otros municipios;186;
34GP;Tolosa;09GP;Ibarra;129;
34GP;Tolosa;10GP;Anoeta y otros municipios;60;
34GP;Tolosa;14GP;Legorreta y otros municipios;152;
34GP;Tolosa;15GP;Andoain;74;
34GP;Tolosa;19GP;Beasain;69;
34GP;Tolosa;24GP;Hernani;34;
34GP;Tolosa;37GP;Villabona;110;
34GP;Tolosa;53GP;Donostia/San Sebastián (distrito 06);162;
34GR;Granada (distritos 04, 05 y 08);38GR;Armilla;32;
34GR;Granada (distritos 04, 05 y 08);65GR;Granada (distrito 01);75;
34GR;Granada (distritos 04, 05 y 08);66GR;Granada (distrito 02);183;
34GR;Granada (distritos 04, 05 y 08);67GR;Granada (distrito 03);218;
34GR;Granada (distritos 04, 05 y 08);68GR;Granada (distrito 06);96;
34GR;Granada (distritos 04, 05 y 08);69GR;Granada (distrito 07);167;
34GR;Granada (distritos 04, 05 y 08);70GR;Granada (distrito 09);77;
34HU;Lepe;01HU;Ayamonte y Villablanca;143;
34HU;Lepe;02HU;Villanueva de los Castillejos y otros municipios;25;
34HU;Lepe;23HU;Cartaya;780;
34HU;Lepe;24HU;Gibraleón y San Bartolomé de la Torre;27;
34HU;Lepe;31HU;Huelva (distrito 07);33;
34HU;Lepe;33HU;Isla Cristina;301;
34HU;Lepe;37HU;Palos de la Frontera;33;
34JA;Andújar;01JA;Linares (distritos 02 y 03);17;
34JA;Andújar;04JA;Marmolejo y Lopera;139;
34JA;Andújar;05JA;Arjona y otros municipios;48;
34JA;Andújar;07JA;Guarromán y otros municipios;44;
34JA;Andújar;09JA;Villanueva de la Reina y otros municipios;175;
34JA;Andújar;36JA;Bailén;25;
34JA;Andújar;51JA;Jaén (distrito 04);42;
34JA;Andújar;52JA;Jaén (distrito 05);31;
34LE;Bembibre;01LE;Ponferrada (distritos 04 y 06) y otros municipios;27;
34LE;Bembibre;26LE;Torre del Bierzo y otros municipios;173;
34LE;Bembibre;28LE;Igüeña y otros municipios;63;
34LE;Bembibre;53LE;Ponferrada (distrito 05);30;
34LL;Almacelles;01LL;Lleida (distritos 08 y 09);45;
34LL;Almacelles;13HS;Tamarite de Litera y otros municipios;196;
34LU;Lugo (distrito 02);01LU;Lugo (distrito 08) y otros municipios;530;
34LU;Lugo (distrito 02);02LU;Guntín y Lugo (distrito 07);110;
34LU;Lugo (distrito 02);03LU;Lugo (distrito 06) y Friol;140;
34LU;Lugo (distrito 02);04LU;Lugo (distritos 04 y 09);564;
34LU;Lugo (distrito 02);05LU;Lugo (distritos 01 y 03);851;
34LU;Lugo (distrito 02);11LU;Paradela y otros municipios;36;
34LU;Lugo (distrito 02);14LU;Castroverde y otros municipios;73;
34LU;Lugo (distrito 02);22LU;Outeiro de Rei y otros municipios;164;
34LU;Lugo (distrito 02);23LU;Castro de Rei;55;
34LU;Lugo (distrito 02);30LU;Sarria;48;
34LU;Lugo (distrito 02);31LU;Vilalba;30;
34LU;Lugo (distrito 02);35LU;Lugo (distrito 05);404;
34MA;Coín;04MA;Monda y Guaro;120;
34MA;Coín;05MA;Casarabonela y otros municipios;59;
34MA;Coín;22MA;Yunquera y otros municipios;111;
34MA;Coín;26MA;Alhaurín de la Torre;44;
34MA;Coín;27MA;Alhaurín el Grande;446;
34MA;Coín;28MA;Álora;42;
34MA;Coín;32MA;Cártama;87;
34MA;Coín;38MA;Pizarra;74;
34MA;Coín;43MA;Estepona (distrito 01);39;
34MA;Coín;45MA;Estepona (distrito 03);48;
34MA;Coín;48MA;Fuengirola (distrito 03);24;
34MA;Coín;49MA;Marbella (distrito 01);72;
34MA;Coín;50MA;Marbella (distrito 02);34;
34MA;Coín;51MA;Marbella (distrito 03);147;
34MA;Coín;52MA;Marbella (distrito 04);69;
34MA;Coín;58MA;Torremolinos;29;
34MA;Coín;69MA;Málaga (SCD Teatinos);39;
34MA;Coín;70MA;Málaga (SCD Guadalhorce);24;
34MA;Coín;71MA;Málaga (SCD Campanillas);36;
34MA;Coín;79MA;Mijas (sección 026 y otras secciones del distrito 01);35;
34MA;Coín;80MA;Mijas (sección 011 y otras secciones del distrito 01);53;
34MU;Totana y Aledo;09MU;Alhama de Murcia;902;
34MU;Totana y Aledo;20MU;Fuente Álamo de Murcia;91;
34MU;Totana y Aledo;24MU;Mazarrón;302;
34MU;Totana y Aledo;49MU;Lorca (distrito 01);77;
34MU;Totana y Aledo;50MU;Lorca (distrito 02);522;
34NA;Valtierra y otros municipios;16LO;Alfaro;65;
34NA;Valtierra y otros municipios;31NA;Marcilla y Caparroso;22;
34NA;Valtierra y otros municipios;33NA;Milagro y Villafranca;106;
34NA;Valtierra y otros municipios;37NA;Fustiñana y otros municipios;16;
34NA;Valtierra y otros municipios;43NA;Castejón;72;
34NA;Valtierra y otros municipios;49NA;Peralta/Azkoien;29;
34NA;Valtierra y otros municipios;53NA;Tudela;107;
34PO;Redondela;09PO;Pazos de Borbén y otros municipios;118;
34PO;Redondela;11PO;Soutomaior y Pontevedra (distrito 07);106;
34PO;Redondela;16PO;Cangas;98;
34PO;Redondela;26PO;Moaña;404;
34PO;Redondela;27PO;Mos;236;
34PO;Redondela;29PO;Porriño, O;173;
34PO;Redondela;42PO;Vilaboa;380;
34PO;Redondela;52PO;Vigo (SCD Vigo centro 1);163;
34PO;Redondela;53PO;Vigo (SCD Vigo centro 2);47;
34PO;Redondela;54PO;Vigo (SCD Vigo centro 3);95;
34PO;Redondela;55PO;Vigo (SCD Vigo centro-zona Balaidos);38;
34PO;Redondela;56PO;Vigo (SCD Distrito 4-zona Coia);89;
34PO;Redondela;58PO;Vigo (SCD Distrito 5-zona Freixeiro-Castrelos);29;
34PO;Redondela;59PO;Vigo (SCD Distrito 6-zona Teis);247;
34PO;Redondela;60PO;Vigo (SCD Distrito 7-zona Calvario);64;
34PO;Redondela;61PO;Vigo (SCD Distrito 7-zona Lavadores);245;
34PO;Redondela;62PO;Vigo (SCD Distrito 8-zona Beade Bembrive);167;
34PO;Redondela;63PO;Vigo (SCD Distrito 9-zona Oia Coruxo);70;
34SA;Salamanca (distrito 06);02SA;Cabrerizos y otros municipios;253;
34SA;Salamanca (distrito 06);03SA;Castellanos de Moriscos y otros municipios;105;
34SA;Salamanca (distrito 06);05SA;Calzada de Valdunciel y otros municipios;108;
34SA;Salamanca (distrito 06);07SA;Calvarrasa de Abajo y otros municipios;118;
34SA;Salamanca (distrito 06);08SA;Galindo y Perahuy y otros municipios;72;
34SA;Salamanca (distrito 06);17SA;Ledesma y otros municipios;41;
34SA;Salamanca (distrito 06);23SA;Carbajosa de la Sagrada;98;
34SA;Salamanca (distrito 06);25SA;Guijuelo;25;
34SA;Salamanca (distrito 06);27SA;Santa Marta de Tormes;127;
34SA;Salamanca (distrito 06);28SA;Villares de la Reina;76;
34SA;Salamanca (distrito 06);29SA;Salamanca (distrito 01);242;
34SA;Salamanca (distrito 06);30SA;Salamanca (distrito 02);368;
34SA;Salamanca (distrito 06);31SA;Salamanca (distrito 03);491;
34SA;Salamanca (distrito 06);32SA;Salamanca (distrito 04);131;
34SA;Salamanca (distrito 06);33SA;Salamanca (distrito 05);483;
34TA;Alcanar;31CS;Vinaròs;271;
34TA;Alcanar;49TA;Sant Carles de la Ràpita;263;
34TA;Alcanar;53TA;Ulldecona;95;
34TF;Sauzal, El;01TF;Santa Cruz de Tenerife (distritos 07 y 08);17;
34TF;Sauzal, El;03TF;San Miguel de Abona y Vilaflor de Chasna;17;
34TF;Sauzal, El;04TF;Garachico y Tanque, El;17;
34TF;Sauzal, El;12TF;Adeje;17;
34TF;Sauzal, El;13TF;Arafo;17;
34TF;Sauzal, El;18TF;Candelaria;17;
34TF;Sauzal, El;19TF;Granadilla de Abona;17;
34TF;Sauzal, El;20TF;Guancha, La;17;
34TF;Sauzal, El;22TF;Icod de los Vinos;17;
34TF;Sauzal, El;24TF;Matanza de Acentejo, La;183;
34TF;Sauzal, El;25TF;Orotava, La;17;
34TF;Sauzal, El;27TF;Puerto de la Cruz;64;
34TF;Sauzal, El;28TF;Realejos, Los;56;
34TF;Sauzal, El;29TF;Rosario, El;17;
34TF;Sauzal, El;32TF;Santa Úrsula;46;
34TF;Sauzal, El;36TF;Tacoronte;434;
34TF;Sauzal, El;37TF;Tegueste;17;
34TF;Sauzal, El;39TF;Victoria de Acentejo, La;32;
34TF;Sauzal, El;40TF;Arona (sección 011 y otras secciones del distrito 01);17;
34TF;Sauzal, El;41TF;San Cristóbal de La Laguna (distrito 01);56;
34TF;Sauzal, El;42TF;San Cristóbal de La Laguna (distrito 02);33;
34TF;Sauzal, El;43TF;San Cristóbal de La Laguna (distrito 03);40;
34TF;Sauzal, El;44TF;San Cristóbal de La Laguna (distrito 04);17;
34TF;Sauzal, El;45TF;San Cristóbal de La Laguna (distrito 05);17;
34TF;Sauzal, El;47TF;Santa Cruz de Tenerife (distrito 01);17;
34TF;Sauzal, El;49TF;Santa Cruz de Tenerife (distrito 03);17;
34TF;Sauzal, El;51TF;Santa Cruz de Tenerife (distrito 05);36;
34TF;Sauzal, El;52TF;Santa Cruz de Tenerife (distrito 06);17;
34TF;Sauzal, El;53TF;Santa Cruz de Tenerife (distrito 09);17;
34TF;Sauzal, El;54TF;Santa Cruz de Tenerife (distrito 10);17;
34TF;Sauzal, El;56TF;Santa Cruz de Tenerife (distrito 12);17;
34TO;Escalona y otros municipios;015M;Cadalso de los Vidrios y otros municipios;23;
34TO;Escalona y otros municipios;076M;Villa del Prado;44;
34TO;Escalona y otros municipios;41TO;Casar de Escalona, El y otros municipios;57;
34VA;Valladolid (SCD Caamaño - Las Viudas);01VA;Boecillo y Viana de Cega;21;
34VA;Valladolid (SCD Caamaño - Las Viudas);03VA;Aldeamayor de San Martín y Portillo;26;
34VA;Valladolid (SCD Caamaño - Las Viudas);04VA;Santovenia de Pisuerga y Cabezón de Pisuerga;20;
34VA;Valladolid (SCD Caamaño - Las Viudas);06VA;Valladolid (SCD Pajarillos Altos - Las Flores) y Renedo de Esgueva;123;
34VA;Valladolid (SCD Caamaño - Las Viudas);19VA;Arroyo de la Encomienda;43;
34VA;Valladolid (SCD Caamaño - Las Viudas);21VA;Cistérniga;108;
34VA;Valladolid (SCD Caamaño - Las Viudas);23VA;Laguna de Duero;170;
34VA;Valladolid (SCD Caamaño - Las Viudas);30VA;Valladolid (SCD Centro - Universidad);67;
34VA;Valladolid (SCD Caamaño - Las Viudas);31VA;Valladolid (SCD Paseo Zorrilla Bajo - Campo Grande);94;
34VA;Valladolid (SCD Caamaño - Las Viudas);32VA;Valladolid (SCD Caño Argales);41;
34VA;Valladolid (SCD Caamaño - Las Viudas);33VA;Valladolid (SCD Las Delicias);471;
34VA;Valladolid (SCD Caamaño - Las Viudas);35VA;Valladolid (SCD Plaza Circular - Vadillos);60;
34VA;Valladolid (SCD Caamaño - Las Viudas);36VA;Valladolid (SCD Pajarillos Bajos);66;
34VA;Valladolid (SCD Caamaño - Las Viudas);37VA;Valladolid (SCD San Juan - Batallas - Pilarica);47;
34VA;Valladolid (SCD Caamaño - Las Viudas);38VA;Valladolid (SCD Hospital - Barrio España - San Pedro Regalado);50;
34VA;Valladolid (SCD Caamaño - Las Viudas);39VA;Valladolid (SCD Rondilla);26;
34VA;Valladolid (SCD Caamaño - Las Viudas);41VA;Valladolid (SCD Canal de Castilla - La Overuela);89;
34VA;Valladolid (SCD Caamaño - Las Viudas);42VA;Valladolid (SCD Huerta del Rey);65;
34VA;Valladolid (SCD Caamaño - Las Viudas);43VA;Valladolid (SCD Parquesol - Arturo Eyries);46;
34VA;Valladolid (SCD Caamaño - Las Viudas);44VA;Valladolid (SCD Paseo Zorrilla Alto - Cuatro de Marzo);70;
34VA;Valladolid (SCD Caamaño - Las Viudas);45VA;Valladolid (SCD La Rubia - Covaresa - Puente Duero);272;
35AL;Almería (distrito 03);02AL;Dalías y Balanegra;17;
35AL;Almería (distrito 03);06AL;Alhama de Almería y otros municipios;17;
35AL;Almería (distrito 03);17AL;Almería (distritos 01 y 02);213;
35AL;Almería (distrito 03);21AL;Carboneras;17;
35AL;Almería (distrito 03);24AL;Huércal de Almería;32;
35AL;Almería (distrito 03);25AL;Huércal-Overa;17;
35AL;Almería (distrito 03);27AL;Níjar;45;
35AL;Almería (distrito 03);32AL;Viator;41;
35AL;Almería (distrito 03);33AL;Vícar;17;
35AL;Almería (distrito 03);34AL;Mojonera, La;32;
35AL;Almería (distrito 03);37AL;Almería (distrito 05);17;
35AL;Almería (distrito 03);38AL;Almería (distrito 06);177;
35AL;Almería (distrito 03);39AL;Almería (sección 037 y otras secciones del distrito 07);108;
35AL;Almería (distrito 03);40AL;Almería (distrito 08);52;
35AL;Almería (distrito 03);41AL;Roquetas de Mar (distrito 01);17;
35AL;Almería (distrito 03);42AL;Roquetas de Mar (distrito 02);38;
35AL;Almería (distrito 03);43AL;Ejido, El (sección 006 y otras secciones del distrito 01);17;
35AL;Almería (distrito 03);44AL;Ejido, El (sección 012 y otras secciones del distrito 01);61;
35AL;Almería (distrito 03);45AL;Ejido, El (sección 018 y otras secciones del distrito 01);17;
35AL;Almería (distrito 03);46AL;Almería (sección 041 y otras secciones del distrito 07);56;
35AL;Almería (distrito 03);47AL;Almería (sección 018 y otras secciones del distrito 07);162;
35AS;Ribadesella;14AS;Colunga y Caravia;24;
35AS;Ribadesella;29AS;Llanes;78;
35AS;Ribadesella;33AS;Parres;22;
35AS;Ribadesella;39AS;Villaviciosa;16;
35BA;Campanario y otros municipios;32BA;Talarrubias y otros municipios;41;
35BA;Campanario y otros municipios;33BA;Don Benito y otros municipios;106;
35BA;Campanario y otros municipios;34BA;Navalvillar de Pela y otros municipios;89;
35BA;Campanario y otros municipios;38BA;Castuera y otros municipios;43;
35BA;Campanario y otros municipios;39BA;Quintana de la Serena y otros municipios;80;
35BA;Campanario y otros municipios;53BA;Villanueva de la Serena;182;
35BI;Gernika-Lumo;14BI;Iurreta y Muxika;217;
35BI;Gernika-Lumo;20BI;Mundaka y otros municipios;108;
35BI;Gernika-Lumo;21BI;Forua y otros municipios;235;
35BI;Gernika-Lumo;22BI;Berriatua y otros municipios;298;
35BI;Gernika-Lumo;24BI;Amorebieta-Etxano;70;
35BI;Gernika-Lumo;28BI;Bermeo;22;
35BI;Gernika-Lumo;33BI;Galdakao;22;
35CA;Reinosa;10CA;Campoo de Enmedio y Hermandad de Campoo de Suso;406;
35CA;Reinosa;11CA;Valderredible y otros municipios;69;
35CA;Reinosa;14PA;Aguilar de Campoo y otros municipios;64;
35CC;Cáceres (distrito 01);03CC;Casar de Cáceres y Garrovillas de Alconétar;145;
35CC;Cáceres (distrito 01);04CC;Sierra de Fuentes y otros municipios;49;
35CC;Cáceres (distrito 01);09CC;Valdefuentes y otros municipios;25;
35CC;Cáceres (distrito 01);15CC;Serradilla y otros municipios;124;
35CC;Cáceres (distrito 01);40CC;Cáceres (distrito 06) y Aliseda;193;
35CC;Cáceres (distrito 01);45CC;Cáceres (distrito 02);332;
35CC;Cáceres (distrito 01);46CC;Cáceres (distrito 03);83;
35CC;Cáceres (distrito 01);47CC;Cáceres (distrito 04);225;
35CC;Cáceres (distrito 01);48CC;Cáceres (distrito 05);113;
35CO;Córdoba (SCD Arcángel);02CO;Córdoba (varias secciones) y Victoria, La;284;
35CO;Córdoba (SCD Arcángel);28CO;Córdoba (SCD Casco Histórico);220;
35CO;Córdoba (SCD Arcángel);30CO;Córdoba (SCD Levante - Zumbacón);18;
35CO;Córdoba (SCD Arcángel);31CO;Córdoba (SCD Viñuela - Rescatado - Cerro de la Golondrina);40;
35CO;Córdoba (SCD Arcángel);32CO;Córdoba (SCD Fátima);18;
35CO;Córdoba (SCD Arcángel);34CO;Córdoba (SCD Fuensanta - Santuario);184;
35CO;Córdoba (SCD Arcángel);36CO;Córdoba (SCD Campo de la Verdad - Fray Albino);92;
35CO;Córdoba (SCD Arcángel);37CO;Córdoba (SCD Sector Sur);18;
35CO;Córdoba (SCD Arcángel);45CO;Córdoba (SCD Parque Figueroa - San Rafael de la Albaida);18;
35CO;Córdoba (SCD Arcángel);52CO;Córdoba (SCD Brillante - Barrio del Naranjo);51;
35CR;Tomelloso;03CR;Villarta de San Juan y otros municipios;30;
35CR;Tomelloso;04CR;Manzanares y Llanos del Caudillo;40;
35CR;Tomelloso;05CR;Campo de Criptana y Arenales de San Gregorio;101;
35CR;Tomelloso;06CR;Villahermosa y otros municipios;34;
35CR;Tomelloso;19CR;Alcázar de San Juan;259;
35CR;Tomelloso;22AB;Villarrobledo;80;
35CR;Tomelloso;23CR;Argamasilla de Alba;370;
35CR;Tomelloso;33CR;Socuéllamos;215;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);06CS;Vall d'Alba y otros municipios;53;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);13CS;Borriol y otros municipios;139;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);14CS;Castellón de la Plana/Castelló de la Plana (distritos 01 y 02);317;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);19CS;Alcora, l';77;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);20CS;Almazora/Almassora;197;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);25CS;Onda;133;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);33CS;Castellón de la Plana/Castelló de la Plana (distrito 03);26;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);34CS;Castellón de la Plana/Castelló de la Plana (distrito 04);144;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);36CS;Castellón de la Plana/Castelló de la Plana (distrito 06);685;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);37CS;Castellón de la Plana/Castelló de la Plana (distrito 07);177;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);38CS;Castellón de la Plana/Castelló de la Plana (distrito 08);267;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);39CS;Castellón de la Plana/Castelló de la Plana (distrito 09);133;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);41CS;Vila-real (distrito 02);37;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);42CS;Vila-real (distrito 03);26;
35CS;Castellón de la Plana/Castelló de la Plana (distrito 05);43CS;Vila-real (distrito 04);56;
35CZ;Jerez de la Frontera (distritos 08 y 10);15CZ;Puerto Real;40;
35CZ;Jerez de la Frontera (distritos 08 y 10);17CZ;Puerto de Santa María, El (distrito 03);30;
35CZ;Jerez de la Frontera (distritos 08 y 10);27CZ;Jerez de la Frontera (distrito 09);170;
35CZ;Jerez de la Frontera (distritos 08 y 10);28CZ;Jerez de la Frontera (distrito 04);30;
35CZ;Jerez de la Frontera (distritos 08 y 10);31CZ;Jerez de la Frontera (distrito 07);236;
35CZ;Jerez de la Frontera (distritos 08 y 10);33CZ;Jerez de la Frontera (distrito 02);170;
35CZ;Jerez de la Frontera (distritos 08 y 10);34CZ;Jerez de la Frontera (distrito 06);220;
35CZ;Jerez de la Frontera (distritos 08 y 10);36CZ;Arcos de la Frontera;25;
35CZ;Jerez de la Frontera (distritos 08 y 10);41CZ;Ubrique;29;
35CZ;Jerez de la Frontera (distritos 08 y 10);49CZ;Paterna de Rivera;81;
35CZ;Jerez de la Frontera (distritos 08 y 10);50CZ;Medina-Sidonia;27;
35CÑ;Coruña, A (distrito 01);24CÑ;Ares;19;
35CÑ;Coruña, A (distrito 01);25CÑ;Arteixo;107;
35CÑ;Coruña, A (distrito 01);26CÑ;Bergondo;17;
35CÑ;Coruña, A (distrito 01);36CÑ;Coruña, A (distrito 02);327;
35CÑ;Coruña, A (distrito 01);37CÑ;Coruña, A (distrito 03);313;
35CÑ;Coruña, A (distrito 01);38CÑ;Coruña, A (distrito 04);32;
35CÑ;Coruña, A (distrito 01);39CÑ;Coruña, A (distrito 05);150;
35CÑ;Coruña, A (distrito 01);41CÑ;Coruña, A (distrito 07);112;
35CÑ;Coruña, A (distrito 01);42CÑ;Coruña, A (distrito 08);65;
35CÑ;Coruña, A (distrito 01);43CÑ;Coruña, A (distrito 09);35;
35CÑ;Coruña, A (distrito 01);44CÑ;Coruña, A (distrito 10);38;
35CÑ;Coruña, A (distrito 01);45CÑ;Culleredo;35;
35CÑ;Coruña, A (distrito 01);62CÑ;Oleiros;173;
35GC;Telde (distrito 02);05GC;Agüimes;78;
35GC;Telde (distrito 02);10GC;Ingenio;29;
35GC;Telde (distrito 02);11GC;Mogán;26;
35GC;Telde (distrito 02);25GC;Valsequillo de Gran Canaria;66;
35GC;Telde (distrito 02);31GC;San Bartolomé de Tirajana (distrito 03);47;
35GC;Telde (distrito 02);33GC;Santa Lucía de Tirajana (distrito 03);26;
35GC;Telde (distrito 02);34GC;Telde (distritos 01 y 05);288;
35GC;Telde (distrito 02);36GC;Telde (distrito 03);426;
35GC;Telde (distrito 02);37GC;Telde (distrito 04);78;
35GC;Telde (distrito 02);39GC;Telde (distrito 06);509;
35GC;Telde (distrito 02);40GC;Palmas de Gran Canaria, Las (SCD Number 1-A);26;
35GC;Telde (distrito 02);42GC;Palmas de Gran Canaria, Las (SCD Number 1-C);42;
35GC;Telde (distrito 02);43GC;Palmas de Gran Canaria, Las (SCD Number 1-D);74;
35GC;Telde (distrito 02);48GC;Palmas de Gran Canaria, Las (SCD Number 2-E);23;
35GC;Telde (distrito 02);49GC;Palmas de Gran Canaria, Las (SCD No. 3-A y sección 046 del distrito 03);23;
35GC;Telde (distrito 02);51GC;Palmas de Gran Canaria, Las (SCD Number 3-C);34;
35GC;Telde (distrito 02);56GC;Palmas de Gran Canaria, Las (SCD Number 4-E);23;
35GI;Anglès;02GI;Bescanó y otros municipios;27;
35GI;Anglès;12GI;Amer y otros municipios;199;
35GP;Urnieta;15GP;Andoain;110;
35GP;Urnieta;24GP;Hernani;36;
35GP;Urnieta;53GP;Donostia/San Sebastián (distrito 06);69;
35GR;Albolote;02GR;Alhendín y Malahá, La;22;
35GR;Albolote;08GR;Deifontes y otros municipios;37;
35GR;Albolote;39GR;Atarfe;316;
35GR;Albolote;45GR;Churriana de la Vega;28;
