CELDA_ORIGEN;NOMBRE_CELDA_ORIGEN;CELDA_DESTINO;NOMBRE_CELDA_DESTINO;FLUJO;
017V;Bonrepòs i Mirambell y otros municipios;094V;Godella;55;
017V;Bonrepòs i Mirambell y otros municipios;126V;Moncada;202;
017V;Bonrepòs i Mirambell y otros municipios;129V;Valencia (SCD Ciutat Fallera);42;
017V;Bonrepòs i Mirambell y otros municipios;145V;Valencia (SCD Orriols/Sant llorenç);60;
017V;Bonrepòs i Mirambell y otros municipios;160V;Burjassot;42;
018A;Xaló y otros municipios;028A;Benissa;60;
018B;Sant Cebrià de Vallalta y otros municipios;026B;Tordera y Fogars de la Selva;23;
018B;Sant Cebrià de Vallalta y otros municipios;028B;Seva y otros municipios;28;
018B;Sant Cebrià de Vallalta y otros municipios;050B;Arenys de Munt;28;
018B;Sant Cebrià de Vallalta y otros municipios;132B;Santa Maria de Palautordera;42;
018M;Chinchón y otros municipios;036M;Ciempozuelos;98;
018M;Chinchón y otros municipios;038M;Colmenar de Oreja;104;
018M;Chinchón y otros municipios;058M;Morata de Tajuña;58;
018M;Chinchón y otros municipios;095M;Aranjuez (distrito 04);29;
018M;Chinchón y otros municipios;096M;Arganda del Rey;31;
018M;Chinchón y otros municipios;140M;Valdemoro (distrito 01);75;
018M;Chinchón y otros municipios;53TO;Seseña y Casarrubios del Monte;33;
018S;Huévar del Aljarafe y otros municipios;017S;Aznalcázar y Villamanrique de la Condesa;52;
018S;Huévar del Aljarafe y otros municipios;073S;Sanlúcar la Mayor;120;
018S;Huévar del Aljarafe y otros municipios;14HU;Paterna del Campo y otros municipios;34;
018S;Huévar del Aljarafe y otros municipios;20HU;Almonte;39;
018V;Albuixech y otros municipios;048V;Museros y Emperador;102;
018V;Albuixech y otros municipios;065V;Foios;225;
018V;Albuixech y otros municipios;066V;Pobla de Farnals, la;37;
018V;Albuixech y otros municipios;082V;Meliana;151;
018V;Albuixech y otros municipios;104V;Massamagrell;77;
018V;Albuixech y otros municipios;136V;Alboraya;55;
019A;Orba y otros municipios;017A;Beniarbeig y otros municipios;103;
019A;Orba y otros municipios;029A;Calp;43;
019B;Sant Pere de Vilamajor y otros municipios;061B;Cardedeu;105;
019B;Sant Pere de Vilamajor y otros municipios;074B;Igualada;108;
019B;Sant Pere de Vilamajor y otros municipios;076B;Llinars del Vallès;118;
019B;Sant Pere de Vilamajor y otros municipios;111B;Sant Antoni de Vilamajor;69;
019B;Sant Pere de Vilamajor y otros municipios;132B;Santa Maria de Palautordera;105;
019M;Cabrera, La y otros municipios;005M;Lozoyuela-Navas-Sieteiglesias y otros municipios;57;
019M;Cabrera, La y otros municipios;007M;Buitrago del Lozoya y otros municipios;35;
019M;Cabrera, La y otros municipios;020M;Miraflores de la Sierra y Bustarviejo;38;
019M;Cabrera, La y otros municipios;021M;Guadalix de la Sierra y Navalafuente;46;
019M;Cabrera, La y otros municipios;022M;Torrelaguna y Redueña;54;
019S;Olivares y Albaida del Aljarafe;020S;Valencina de la Concepción y Castilleja de Guzmán;46;
019S;Olivares y Albaida del Aljarafe;053S;Gerena;70;
019S;Olivares y Albaida del Aljarafe;071S;Salteras;173;
019S;Olivares y Albaida del Aljarafe;073S;Sanlúcar la Mayor;114;
019S;Olivares y Albaida del Aljarafe;118S;Villanueva del Ariscal;99;
019V;Serra y otros municipios;013V;Corbera y otros municipios;18;
019V;Serra y otros municipios;047V;Llíria y otros municipios;81;
019V;Serra y otros municipios;133V;Bétera;108;
019V;Serra y otros municipios;135V;Pobla de Vallbona, la;41;
019V;Serra y otros municipios;147V;Sueca;186;
01AB;Albacete (distrito 08) y otros municipios;02AB;Chinchilla de Monte-Aragón y Pozo Cañada;39;
01AB;Albacete (distrito 08) y otros municipios;14AB;Pozohondo y otros municipios;21;
01AB;Albacete (distrito 08) y otros municipios;16AB;Balazote y otros municipios;22;
01AB;Albacete (distrito 08) y otros municipios;23AB;Albacete (distrito 01);179;
01AB;Albacete (distrito 08) y otros municipios;24AB;Albacete (distrito 02);184;
01AB;Albacete (distrito 08) y otros municipios;25AB;Albacete (distrito 03);61;
01AB;Albacete (distrito 08) y otros municipios;26AB;Albacete (distrito 04);89;
01AB;Albacete (distrito 08) y otros municipios;28AB;Albacete (distrito 06);66;
01AB;Albacete (distrito 08) y otros municipios;29AB;Albacete (distrito 07);118;
01AL;Benahadux y Pechina;05AL;Gádor y otros municipios;44;
01AL;Benahadux y Pechina;24AL;Huércal de Almería;175;
01AL;Benahadux y Pechina;27AL;Níjar;44;
01AL;Benahadux y Pechina;32AL;Viator;163;
01AL;Benahadux y Pechina;38AL;Almería (distrito 06);103;
01AL;Benahadux y Pechina;40AL;Almería (distrito 08);44;
01AL;Benahadux y Pechina;46AL;Almería (sección 041 y otras secciones del distrito 07);44;
01AS;Vegadeo y otros municipios;03AS;Boal y otros municipios;29;
01AS;Vegadeo y otros municipios;04AS;Tapia de Casariego y Castropol;134;
01AS;Vegadeo y otros municipios;16LU;Pontenova, A y otros municipios;31;
01AS;Vegadeo y otros municipios;18LU;Barreiros y otros municipios;33;
01AS;Vegadeo y otros municipios;29LU;Ribadeo;128;
01AV;Ávila (distritos 01 a 03) y otros municipios;02AV;Ávila (distrito 06) y Berrocalejo de Aragona;572;
01AV;Ávila (distritos 01 a 03) y otros municipios;03AV;Ávila (distrito 04) y otros municipios;283;
01AV;Ávila (distritos 01 a 03) y otros municipios;07AV;Sanchidrián y otros municipios;91;
01AV;Ávila (distritos 01 a 03) y otros municipios;10AV;San Pedro del Arroyo y otros municipios;24;
01AV;Ávila (distritos 01 a 03) y otros municipios;17AV;Solosancho y otros municipios;41;
01AV;Ávila (distritos 01 a 03) y otros municipios;22AV;Ávila (distrito 05);95;
01BA;San Vicente de Alcántara y Codosera, La;01CC;Brozas y otros municipios;189;
01BA;San Vicente de Alcántara y Codosera, La;45BA;Alburquerque;117;
01BI;Karrantza Harana/Valle de Carranza y otros municipios;21CA;Ampuero y otros municipios;31;
01BU;Burgos (distritos 01, 02 y 04);26BU;Burgos (distrito 05);272;
01BU;Burgos (distritos 01, 02 y 04);27BU;Burgos (distrito 06);91;
01BU;Burgos (distritos 01, 02 y 04);28BU;Burgos (distrito 07);57;
01BU;Burgos (distritos 01, 02 y 04);29BU;Burgos (distrito 08);36;
01BU;Burgos (distritos 01, 02 y 04);30BU;Burgos (distrito 09);95;
01CA;Torrelavega (distritos 02 y 05);39CA;Santillana del Mar;41;
01CA;Torrelavega (distritos 02 y 05);51CA;Torrelavega (distrito 01);151;
01CA;Torrelavega (distritos 02 y 05);52CA;Torrelavega (distrito 03);246;
01CA;Torrelavega (distritos 02 y 05);53CA;Torrelavega (distrito 04);156;
01CC;Brozas y otros municipios;01BA;San Vicente de Alcántara y Codosera, La;112;
01CC;Brozas y otros municipios;05CC;Ceclavín y otros municipios;39;
01CC;Brozas y otros municipios;34CC;Valencia de Alcántara;85;
01CE;Ceuta (distrito 06 y sección 004 del distrito 05);02CE;Ceuta (sección 007 y otras secciones del distrito 05);47;
01CE;Ceuta (distrito 06 y sección 004 del distrito 05);03CE;Ceuta (distrito 04);332;
01CE;Ceuta (distrito 06 y sección 004 del distrito 05);04CE;Ceuta (distrito 03);550;
01CE;Ceuta (distrito 06 y sección 004 del distrito 05);05CE;Ceuta (distrito 01);230;
01CE;Ceuta (distrito 06 y sección 004 del distrito 05);06CE;Ceuta (distrito 02);174;
01CO;Almodóvar del Río y Guadalcázar;02CO;Córdoba (varias secciones) y Victoria, La;68;
01CO;Almodóvar del Río y Guadalcázar;15CO;Posadas y Hornachuelos;134;
01CO;Almodóvar del Río y Guadalcázar;52CO;Córdoba (SCD Brillante - Barrio del Naranjo);34;
01CO;Almodóvar del Río y Guadalcázar;53CO;Córdoba (SCD El Higuerón - Majaneque-Alameda del Obispo);36;
01CO;Almodóvar del Río y Guadalcázar;54CO;Córdoba (SCD Villarrubia -Encinarejo de Córdoba);241;
01CR;Ciudad Real (distrito 05) y otros municipios;17CR;Abenójar y otros municipios;30;
01CR;Ciudad Real (distrito 05) y otros municipios;29CR;Miguelturra;93;
01CR;Ciudad Real (distrito 05) y otros municipios;39CR;Ciudad Real (distrito 01);145;
01CR;Ciudad Real (distrito 05) y otros municipios;40CR;Ciudad Real (distrito 02);431;
01CR;Ciudad Real (distrito 05) y otros municipios;41CR;Ciudad Real (distrito 03);82;
01CR;Ciudad Real (distrito 05) y otros municipios;42CR;Ciudad Real (distrito 04);169;
01CS;Morella y otros municipios;07CS;Villafranca del Cid/Vilafranca y otros municipios;30;
01CU;Priego y otros municipios;02CU;Villalba del Rey y otros municipios;30;
01CZ;Cádiz (distrito 01);03CZ;Cádiz (distrito 02);51;
01CZ;Cádiz (distrito 01);06CZ;Cádiz (distritos 06 y 07);149;
01CZ;Cádiz (distrito 01);07CZ;Cádiz (distrito 08);55;
01CZ;Cádiz (distrito 01);08CZ;Cádiz (distrito 09);53;
01CZ;Cádiz (distrito 01);15CZ;Puerto Real;68;
01CZ;Cádiz (distrito 01);20CZ;Rota;211;
01CÑ;Cee y Corcubión;02CÑ;Muxía y Dumbría;144;
01CÑ;Cee y Corcubión;03CÑ;Carnota y Mazaricos;105;
01CÑ;Cee y Corcubión;52CÑ;Fisterra;122;
01CÑ;Cee y Corcubión;71CÑ;Porto do Son;39;
01CÑ;Cee y Corcubión;84CÑ;Vimianzo;34;
01GC;Valleseco y otros municipios;06GC;Arucas;51;
01GC;Valleseco y otros municipios;07GC;Firgas;46;
01GC;Valleseco y otros municipios;18GC;Santa Brígida;43;
01GC;Valleseco y otros municipios;19GC;Santa María de Guía de Gran Canaria;32;
01GC;Valleseco y otros municipios;21GC;Teror;67;
01GC;Valleseco y otros municipios;26GC;Vega de San Mateo;57;
01GC;Valleseco y otros municipios;38GC;Palmas de Gran Canaria, Las (SCD Number 5-D);31;
01GC;Valleseco y otros municipios;42GC;Palmas de Gran Canaria, Las (SCD Number 1-C);24;
01GC;Valleseco y otros municipios;43GC;Palmas de Gran Canaria, Las (SCD Number 1-D);39;
01GC;Valleseco y otros municipios;56GC;Palmas de Gran Canaria, Las (SCD Number 4-E);34;
01GC;Valleseco y otros municipios;57GC;Palmas de Gran Canaria, Las (SCD Number 5-A);31;
01GI;Sant Gregori y otros municipios;05GI;Celrà y Bordils;86;
01GI;Sant Gregori y otros municipios;21GI;Flaçà y otros municipios;24;
01GI;Sant Gregori y otros municipios;22GI;Cornellà del Terri y otros municipios;22;
01GI;Sant Gregori y otros municipios;58GI;Salt;55;
01GI;Sant Gregori y otros municipios;61GI;Sarrià de Ter;52;
01GI;Sant Gregori y otros municipios;68GI;Girona (distrito 02);64;
01GI;Sant Gregori y otros municipios;69GI;Girona (distrito 03);54;
01GI;Sant Gregori y otros municipios;70GI;Girona (distritos 04 y 05);29;
01GI;Sant Gregori y otros municipios;72GI;Girona (distrito 06);66;
01GP;Eskoriatza y Elgeta;16GP;Aretxabaleta;44;
01GR;Fuente Vaqueros y otros municipios;13GR;Illora y Valderrubio;144;
01GR;Fuente Vaqueros y otros municipios;39GR;Atarfe;61;
01GR;Fuente Vaqueros y otros municipios;44GR;Chauchina;97;
01GR;Fuente Vaqueros y otros municipios;58GR;Pinos Puente;214;
01GR;Fuente Vaqueros y otros municipios;61GR;Santa Fe;124;
01GR;Fuente Vaqueros y otros municipios;67GR;Granada (distrito 03);56;
01GU;Yunquera de Henares y Fontanar;06GU;Humanes y otros municipios;50;
01GU;Yunquera de Henares y Fontanar;22GU;Guadalajara (distrito 01);31;
01HS;Valle de Hecho y otros municipios;22HS;Jaca;174;
01HU;Ayamonte y Villablanca;02HU;Villanueva de los Castillejos y otros municipios;46;
01HU;Ayamonte y Villablanca;23HU;Cartaya;130;
01HU;Ayamonte y Villablanca;33HU;Isla Cristina;684;
01HU;Ayamonte y Villablanca;34HU;Lepe;237;
01JA;Linares (distritos 02 y 03);02JA;Linares (distritos 01 y 08) y Torreblascopedro;1089;
01JA;Linares (distritos 02 y 03);07JA;Guarromán y otros municipios;50;
01JA;Linares (distritos 02 y 03);55JA;Linares (distrito 04);367;
01LE;Ponferrada (distritos 04 y 06) y otros municipios;02LE;Carracedelo y Toral de los Vados;38;
01LE;Ponferrada (distritos 04 y 06) y otros municipios;03LE;Camponaraya y otros municipios;76;
01LE;Ponferrada (distritos 04 y 06) y otros municipios;26LE;Torre del Bierzo y otros municipios;18;
01LE;Ponferrada (distritos 04 y 06) y otros municipios;50LE;Ponferrada (distrito 01);176;
01LE;Ponferrada (distritos 04 y 06) y otros municipios;51LE;Ponferrada (distrito 02);161;
01LE;Ponferrada (distritos 04 y 06) y otros municipios;52LE;Ponferrada (distrito 03);96;
01LE;Ponferrada (distritos 04 y 06) y otros municipios;53LE;Ponferrada (distrito 05);114;
01LL;Lleida (distritos 08 y 09);13LL;Alcarràs y otros municipios;48;
01LL;Lleida (distritos 08 y 09);15LL;Torrefarrera;38;
01LL;Lleida (distritos 08 y 09);16LL;Alcoletge y otros municipios;28;
01LL;Lleida (distritos 08 y 09);21LL;Castelldans y otros municipios;49;
01LL;Lleida (distritos 08 y 09);32LL;Lleida (distrito 07) y otros municipios;101;
01LL;Lleida (distritos 08 y 09);35LL;Alpicat;63;
01LL;Lleida (distritos 08 y 09);46LL;Lleida (distrito 01);89;
01LL;Lleida (distritos 08 y 09);47LL;Lleida (distrito 02);85;
01LL;Lleida (distritos 08 y 09);49LL;Lleida (distrito 04);63;
01LL;Lleida (distritos 08 y 09);50LL;Lleida (distrito 05);56;
01LL;Lleida (distritos 08 y 09);51LL;Lleida (distrito 06);194;
01LO;Fuenmayor y otros municipios;08VI;Laguardia y otros municipios;114;
01LO;Fuenmayor y otros municipios;11LO;Agoncillo y otros municipios;43;
01LU;Lugo (distrito 08) y otros municipios;02LU;Guntín y Lugo (distrito 07);53;
01LU;Lugo (distrito 08) y otros municipios;03LU;Lugo (distrito 06) y Friol;35;
01LU;Lugo (distrito 08) y otros municipios;04LU;Lugo (distritos 04 y 09);129;
01LU;Lugo (distrito 08) y otros municipios;05LU;Lugo (distritos 01 y 03);156;
01LU;Lugo (distrito 08) y otros municipios;11LU;Paradela y otros municipios;52;
01LU;Lugo (distrito 08) y otros municipios;12LU;Láncara y otros municipios;51;
01LU;Lugo (distrito 08) y otros municipios;13LU;Becerreá y otros municipios;29;
01LU;Lugo (distrito 08) y otros municipios;14LU;Castroverde y otros municipios;64;
01LU;Lugo (distrito 08) y otros municipios;22LU;Outeiro de Rei y otros municipios;19;
01LU;Lugo (distrito 08) y otros municipios;30LU;Sarria;40;
01LU;Lugo (distrito 08) y otros municipios;34LU;Lugo (distrito 02);344;
01LU;Lugo (distrito 08) y otros municipios;35LU;Lugo (distrito 05);93;
01MA;Cortes de la Frontera y otros municipios;02MA;Benaoján y otros municipios;81;
01MA;Cortes de la Frontera y otros municipios;23MA;Ronda y otros municipios;19;
01MA;Cortes de la Frontera y otros municipios;33MA;Casares;19;
01MA;Cortes de la Frontera y otros municipios;35MA;Manilva;19;
01MA;Cortes de la Frontera y otros municipios;43MA;Estepona (distrito 01);19;
01MA;Cortes de la Frontera y otros municipios;45MA;Estepona (distrito 03);19;
01MA;Cortes de la Frontera y otros municipios;47CZ;Jimena de la Frontera y otros municipios;19;
01MA;Cortes de la Frontera y otros municipios;50MA;Marbella (distrito 02);19;
01MA;Cortes de la Frontera y otros municipios;66CZ;San Roque;19;
01ME;Melilla (distrito 01 y 03);02ME;Melilla (distrito 04);151;
01ME;Melilla (distrito 01 y 03);03ME;Melilla (distrito 05);102;
01ME;Melilla (distrito 01 y 03);04ME;Melilla (distrito 02);182;
01ME;Melilla (distrito 01 y 03);05ME;Melilla (distrito 06);58;
01ME;Melilla (distrito 01 y 03);06ME;Melilla (distrito 08);249;
01ME;Melilla (distrito 01 y 03);07ME;Melilla (distrito 07);96;
01MU;Campos del Río y otros municipios;02MU;Villanueva del Río Segura y otros municipios;40;
01MU;Campos del Río y otros municipios;10MU;Archena;35;
01MU;Campos del Río y otros municipios;27MU;Mula y Pliego;128;
01MU;Campos del Río y otros municipios;68MU;Molina de Segura (sección 026 y otras secciones del distrito 01);33;
01NA;Baztan y otros municipios;14NA;Doneztebe/Santesteban y otros municipios;41;
01OU;Coles y Amoeiro;03OU;San Cibrao das Viñas y Merca, A;60;
01OU;Coles y Amoeiro;04OU;Pereiro de Aguiar, O y Nogueira de Ramuín;132;
01OU;Coles y Amoeiro;05OU;Barbadás y otros municipios;30;
01OU;Coles y Amoeiro;06OU;San Cristovo de Cea y otros municipios;134;
01OU;Coles y Amoeiro;08OU;Maside y otros municipios;53;
01OU;Coles y Amoeiro;12OU;Maceda y otros municipios;26;
01OU;Coles y Amoeiro;29OU;Ourense (distrito 01);89;
01OU;Coles y Amoeiro;30OU;Ourense (distrito 02);34;
01OU;Coles y Amoeiro;31OU;Ourense (distrito 03);64;
01OU;Coles y Amoeiro;32OU;Ourense (distrito 04);30;
01OU;Coles y Amoeiro;33OU;Ourense (distrito 05);153;
01PA;Venta de Baños;03PA;Dueñas y otros municipios;267;
01PA;Venta de Baños;16PA;Villamuriel de Cerrato;78;
01PA;Venta de Baños;24PA;Palencia (distrito 07);39;
01PO;Rodeiro y otros municipios;09CÑ;Arzúa y Santiso;42;
01PO;Rodeiro y otros municipios;22PO;Lalín;248;
01PO;Rodeiro y otros municipios;55CÑ;Melide;60;
01SA;Terradillos y otros municipios;02SA;Cabrerizos y otros municipios;40;
01SA;Terradillos y otros municipios;07SA;Calvarrasa de Abajo y otros municipios;95;
01SA;Terradillos y otros municipios;08SA;Galindo y Perahuy y otros municipios;43;
01SA;Terradillos y otros municipios;23SA;Carbajosa de la Sagrada;40;
01SA;Terradillos y otros municipios;27SA;Santa Marta de Tormes;36;
01SA;Terradillos y otros municipios;31SA;Salamanca (distrito 03);266;
01SG;Villacastín y otros municipios;02SG;Hontanares de Eresma y otros municipios;58;
01SG;Villacastín y otros municipios;05SG;Nava de la Asunción y otros municipios;28;
01SG;Villacastín y otros municipios;10SG;San Cristóbal de Segovia y otros municipios;16;
01SG;Villacastín y otros municipios;18SG;Espinar, El;50;
01SG;Villacastín y otros municipios;22SG;Segovia (distrito 04);129;
01SG;Villacastín y otros municipios;23SG;Segovia (distrito 05);33;
01SO;Covaleda y otros municipios;02SO;Garray y otros municipios;83;
01SO;Covaleda y otros municipios;05SO;Berlanga de Duero y otros municipios;25;
01SO;Covaleda y otros municipios;08SO;Golmayo y otros municipios;25;
01SO;Covaleda y otros municipios;10SO;Soria;191;
01TA;Catllar, El y Secuita, La;02TA;Pallaresos, Els;93;
01TA;Catllar, El y Secuita, La;03TA;Pobla de Mafumet, La y otros municipios;87;
01TA;Catllar, El y Secuita, La;29TA;Riera de Gaià, La y otros municipios;36;
01TA;Catllar, El y Secuita, La;71TA;Tarragona (distrito 07);90;
01TE;Albalate del Arzobispo y otros municipios;15TE;Alcañiz;48;
01TF;Santa Cruz de Tenerife (distritos 07 y 08);41TF;San Cristóbal de La Laguna (distrito 01);36;
01TF;Santa Cruz de Tenerife (distritos 07 y 08);42TF;San Cristóbal de La Laguna (distrito 02);58;
01TF;Santa Cruz de Tenerife (distritos 07 y 08);43TF;San Cristóbal de La Laguna (distrito 03);55;
01TF;Santa Cruz de Tenerife (distritos 07 y 08);47TF;Santa Cruz de Tenerife (distrito 01);297;
01TF;Santa Cruz de Tenerife (distritos 07 y 08);48TF;Santa Cruz de Tenerife (distrito 02);214;
01TF;Santa Cruz de Tenerife (distritos 07 y 08);49TF;Santa Cruz de Tenerife (distrito 03);179;
01TF;Santa Cruz de Tenerife (distritos 07 y 08);50TF;Santa Cruz de Tenerife (distrito 04);44;
